i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
4498,-16.595911637683624,3.592881010539529,0.3608792302185278,-0.08194034440222708,0.7236169219052853,0.6968701724122484,22.58654378658809,16.754368061056585,0.7954501641146022,0.6727202625833636,20.532108973826574,17.12177201333236
4499,-19.787028879825208,5.050869562812905,0.3553557774884259,-0.08449737443120348,0.7520883578873059,0.7280969086505935,22.574407652898927,17.449583150316645,0.6691780820996905,0.47068493135950484,20.92527955315017,14.540511184493779
4500,-20.230968101431003,4.453168778578866,0.370254055392843,-0.08584971943573222,0.7932390345713256,0.7738551940623875,18.94820001568894,14.729551095437415,0.30244162594555357,-0.22072715459528114,33.123022698653905,25.986979975282626
4501,-19.022138273911267,5.301260332556289,0.3575239332372928,-0.08609099832302303,0.7623254546455409,0.7393246921918837,21.498535112468808,16.38756659746508,0.6585034791725203,0.45360556667603247,25.143849115712033,19.484515455074003
4502,-19.571588320922718,3.7173576554933003,0.3722858030944661,-0.0840202904479807,0.750031855373046,0.7258413897639859,21.138782078267848,15.544270181675408,0.7035793341889836,0.5257269347023736,26.036008206192175,21.046534987301758
4503,-18.795065284577344,3.972504920358466,0.3768483025042997,-0.08529874613009919,0.7139410568083309,0.6862579332736531,24.074773323162432,18.63109629216168,0.9130527716460615,0.8608844346336983,12.543845136741632,10.505217366084658
4504,-15.700637346221523,4.291061343412562,0.35921722317406435,-0.08435418884534207,0.7367224717510225,0.711244001275315,22.235655577407034,16.989404673588627,0.7496142330187874,0.5993827728300598,22.557609162847637,18.428743852658855
4505,-12.624764711449934,0.4090093976075105,0.3639021850999783,-0.07706426199071104,0.7647169721270084,0.7426591882639154,21.03230819615225,15.541598248322247,0.6791064007583131,0.43843620132704786,30.011351653247143,22.294202093997512
4506,-9.849942098591157,-0.22369427017203303,0.36263355828034594,-0.07604532368200917,0.7354417709818071,0.709839361721982,22.208029765134327,16.665950120450855,0.7614881255944288,0.6183810009510861,26.237392604214286,19.276519102495104
4507,-20.35872408142236,3.8221746494808273,0.39061994956238955,-0.08898470593860325,0.7359867130618447,0.7104370401323459,22.272695913541344,16.44181912878679,0.7975198463832494,0.6760317542131989,22.468946466380235,18.440834925062248
4508,-16.817901639190033,4.888710592113237,0.3581736937583911,-0.08572721843724318,0.7363074866189825,0.7107888562917872,23.134854263079756,17.726033252739462,0.8068707508353881,0.6909932013366209,18.968806635953793,15.507065790923097
4509,-17.9222510907274,4.5250492966833455,0.35788651861872645,-0.08300672658387614,0.7684897434405356,0.7460855250638132,20.803858142222644,15.762719480585218,0.6505609284130522,0.4408974854608836,26.958322054418144,21.63505278494692
4510,-19.839154354437873,4.288260425510333,0.3629279567368405,-0.08333988492319344,0.7542855139134891,0.7312497808428786,21.507263056874745,16.3636880660902,0.6087936067622827,0.3153888118339947,25.167417022968518,18.242086923748893
4511,-17.899238428486616,4.491859763140171,0.35649080444496706,-0.08348949851127918,0.7638527890076606,0.7409998331051761,20.9036570535554,16.518002024121927,0.6702697467545998,0.47243159480735974,26.63966394398652,18.305991396181987
4512,-17.865411183509888,3.807066990532982,0.3740264832663375,-0.08545543437075043,0.7194461873829511,0.6922958184200109,22.605613450654698,17.15941109673107,0.7506375109265118,0.6010200174824188,20.504470075548593,15.803198564344996
4513,-10.843604084512304,-0.8581012084963457,0.3739586772104119,-0.07578951048776139,0.7396180967979875,0.7144198481010186,22.412993977021983,16.478010919805286,0.725085699415137,0.5601371190642193,26.856967778563615,19.111102907116738
4514,-17.740561584938618,4.690825041715618,0.35965220957652816,-0.08490827875777163,0.7717504613354074,0.7496617963033501,21.239757573053122,15.569704836793026,0.6191775437326402,0.3906840699722244,25.734829915654544,22.623589365933412
4515,-19.29900827729653,4.005606955513696,0.3737965387404002,-0.0842934586845075,0.7288419082559167,0.7034208371549089,22.998040525030728,17.242694955405845,0.8153649030777268,0.6768885803860218,18.186036392661688,15.373684021662996
4516,-17.33738213884523,4.719597410520655,0.35773999903778686,-0.0847341413928277,0.7589707984159348,0.7356453918110253,21.209419810697916,15.508639716906782,0.6986052115244527,0.5177683384391243,25.925422335909595,23.182943396547795
4517,-19.532307203558354,3.9801201725379483,0.38206371469729106,-0.08764098537603576,0.7383896826846299,0.7130725552024973,23.08718644757696,17.663896440440578,0.7945202329918907,0.6712323727870251,18.550784049794334,13.645436086502542
4518,-19.16598080616419,3.5549611885302843,0.38538704771853516,-0.08711628777057856,0.7505180364802215,0.7263746206557269,21.56463908923371,15.914526595815017,0.7358021208485934,0.5772833933577495,24.762220338242567,20.329883711571206
