i,intercept,reg_coef_1,reg_coef_2,reg_coef_3,r_squared_train,adj_r_squared_train,rmse_train_train,mae_train_train,r_squared_test,adj_r_squared_test,rmse_train_test,mae_train_test
270,-21.069789773423146,4.1373818848804556,0.35587769536757197,-0.08055467195776789,0.7878018495700821,0.7679082729672774,20.32673606899708,15.278749422017118,0.6839109702732479,0.44684419797818375,30.23598409219453,22.607584101739977
271,-19.412401223204192,4.486719005771439,0.356429338153513,-0.08274384053684125,0.7740417070920718,0.7521747755203367,20.126884033567112,15.688426874479111,0.6638153049408722,0.4621044879053955,28.963535852520327,20.87708557342131
272,-18.347349229778107,4.273204604531971,0.3597677499619829,-0.08193141819953936,0.7381792418048109,0.7128417490762442,22.86266085583485,17.006985676461426,0.7307719146160107,0.569235063385617,19.350292372032783,16.49403351769506
273,-16.194383881831854,3.9503261565323644,0.3810096163661229,-0.0888099131423647,0.7341159393023867,0.7083852237510049,22.321236080744857,16.534563713114704,0.8546353210304959,0.7674165136487934,22.856778752837798,20.13327733980329
274,-9.577364131281364,-1.01676520185298,0.38710879466029,-0.08015160790532072,0.7198122108248034,0.6926972634852682,23.750858009049043,17.90392783648275,0.6908195870056656,0.5053113392090649,21.739197362140796,15.115857220954837
275,-20.460612637769355,4.3228119178047715,0.35283233066538316,-0.08052656128969976,0.7708088261744708,0.7493221536283274,20.671814702255556,15.4738002912395,0.732486961443437,0.5318521825260146,28.812558487396494,21.99371467474746
276,-18.239082316617456,0.6155805372869705,0.37302065332235257,-0.07688687903870844,0.8375948989529682,0.8218782762709974,17.43175826828577,13.302719170993791,0.8298623563554587,0.7277797701687339,39.2907465076273,31.225140368510196
277,-13.591968065832837,3.9113527166842172,0.35118056659644536,-0.08186313333292883,0.7299255905964702,0.7037893574283867,21.97764483694854,16.575888854265543,0.7868877792854596,0.6590204468567353,23.970882891934167,21.292176634767976
278,-17.725437975967353,3.580097058259145,0.39554074819918883,-0.09045751456646484,0.7096659257768689,0.6815690798843079,23.74101685464693,18.198694636400617,0.9332923615673108,0.8932677785076972,16.526888307968477,12.748620926477365
279,-18.507670321468456,4.863826151674692,0.35912979977100756,-0.08426442277295365,0.7417145025445278,0.7167191318230304,21.634633214422934,16.388409633180085,0.6279128301764986,0.40466052828239774,24.40523072463803,19.35690345976136
280,-17.500668203752547,4.224016892495741,0.3613161281532127,-0.08396279991378108,0.7186151554780086,0.6922353263040719,23.760009550425792,18.35454729114654,0.5027001097519539,0.12972519206591926,12.895581624228095,10.346606122976734
281,-19.228402020587406,5.06580861672811,0.35745223416955796,-0.08508798776901455,0.8000252352561951,0.7806728386680849,19.446765165944374,14.710745698800686,0.5273305535295847,0.24372888564733552,30.78595219660523,25.462164734974895
282,-14.064264321580215,3.456244017206056,0.36139070520999983,-0.0827962186037734,0.6967100092091026,0.6673593649390157,23.552503026690296,18.376811107716076,0.9159658158926659,0.8655453054282655,16.65126853375468,13.35723651752825
283,-19.349484191916808,4.539124994741807,0.3537947407496871,-0.0821349691275991,0.7803909973927041,0.7591385132694174,20.43649282852448,15.306209372297957,0.5767609366913571,0.3228174987061714,28.161920586387016,22.400466374826664
284,23.48896743355307,-13.47369461278455,0.32532959186019594,-0.26229457394845634,0.7257496913916531,0.699209338945684,23.279589497325194,17.132850757833708,0.006660876673928895,-0.5893425973217137,256.2579872350946,145.5855064244612
285,-19.408337706254585,4.161111071410026,0.36589119011669496,-0.08397870526883289,0.7312682079695035,0.7060746024666444,22.725053843975267,16.937509163893147,0.8082502566104899,0.6644379490683573,19.620405992076577,15.730999649284682
286,-20.832412497752813,4.391786791448877,0.3479121267076791,-0.07921628757558691,0.7603891370459244,0.7372009890181106,21.26524317782344,15.505471443850901,0.7970296961644566,0.6752475138631306,26.72937304128012,21.104935524841636
287,-16.317544509168762,4.349435467512354,0.3564955680463397,-0.0835063208820086,0.7516117071944522,0.7275741304713347,21.144709132169055,16.117210463100133,0.7181741256932549,0.5490786011092078,26.096545972284886,21.10895804913844
288,-12.350876999860596,1.6309699873400743,0.3848135439816428,-0.08546871412376128,0.741947330216904,0.7169744912056366,22.434384799941185,17.14436750695176,0.759894442322262,0.6158311077156192,23.126745337767453,17.605157498148234
289,-21.369573309468745,4.2135788244511625,0.3862957139628802,-0.038628639955745725,0.7307988392388167,0.7047471140038635,22.585961572231177,17.2310174794476,0.27252960814952504,-0.16395262696076007,60.059517030973105,39.92805529861147
290,-20.9735303990824,4.502249096612806,0.37665905659265153,-0.08738117470332374,0.7520322362660901,0.728785258416036,22.284288752946193,16.25220208208406,0.7227013543348704,0.5147273700860231,22.066451598164164,19.30001826583223
291,-16.468860481907402,2.623360576358088,0.3567750735696678,-0.0793686788126981,0.7771308541267283,0.7555628722680245,20.353815886219405,14.230719038019478,0.7177000980061037,0.5483201568097659,28.957038339493028,25.365699440695252
292,-16.487906322082974,3.9816195083421366,0.36937222037642375,-0.08445342895337449,0.7176164044879964,0.6902889597610282,23.793312590822985,18.37127061889379,0.9054908936715669,0.848785429874507,14.836063629296225,12.713866548336686
293,-18.373844681937353,3.963407132131231,0.36530369513182576,-0.08354560245131015,0.7346435223343953,0.7089638632054658,22.288489993143802,17.323113328195763,0.7457063285287908,0.5931301256460653,21.71706098188182,14.59215869591013
294,-17.618595746959777,4.4921835269791615,0.3566955895235488,-0.08354535757069287,0.7519728694873055,0.7279702439538189,21.398283629021225,16.041190031044817,0.7090620845300402,0.5344993352480643,25.09185353441391,20.36653481834476
295,-18.89803794400089,3.6606487279933555,0.3812996997530781,-0.08644058919495029,0.7393457976516907,0.7149094661815367,22.510227037642498,17.584897532864872,0.7679881426640898,0.5939792496621571,20.887881461253176,13.430788407004279
296,-16.790919739851972,4.121187179260893,0.3624259439842626,-0.08288029346535308,0.7026294722784979,0.6738516792731912,24.093574211705043,18.73034763013712,0.9376864924665007,0.9002983879464012,12.454766642163005,10.908024355517554
297,-21.432948715252497,4.087769753420743,0.38583704495197435,-0.08812012774462241,0.7807178474713478,0.759496994000833,20.906695061755187,15.635153071410706,0.5659729069847734,0.30555665117563746,27.091287410496648,21.306194015911203
298,-17.67387246972657,3.937285274213573,0.35576847871112005,-0.0812303386855805,0.7361964876054855,0.7106671154382744,22.69976135961835,17.4733873577413,0.7782382012164272,0.6451811219462835,20.117290381110557,13.92529473389292
299,-16.1936164078268,3.464009862045068,0.3645046598363074,-0.08278696280875619,0.7210094915880938,0.6940104101288771,22.604524943531175,17.1328692602004,0.8058878538187455,0.6894205661099928,20.492530820313103,15.970913965980312
300,-16.83840731358304,3.947878623049442,0.35772715660200816,-0.08330613536615827,0.7762331594720289,0.7552550181725316,20.10138740864323,15.194540356333457,0.6335477743072756,0.3587086050377323,29.820287487983933,24.397062237770946
301,-22.951817757122054,4.3516743939666,0.3906633083524793,-0.036693475317076396,0.7713819999219133,0.7492576773337113,20.888703492301712,15.552938708170899,0.27072931922984184,-0.16683308923225293,65.31024668007974,47.17867997778657
302,-18.689669187437932,4.308939483875063,0.36924746131734626,-0.0857279210076512,0.7290364345767892,0.7028141540519623,23.283728064327814,17.746684574970825,0.8178964173886556,0.7086342678218489,17.268392620526598,13.457406734713167
303,-16.513638394242026,2.234749404078647,0.39076012136145943,-0.08681436469770559,0.7589252991056897,0.7355954893417243,21.141274961265136,15.687266560722238,0.6393697325120193,0.422991572019231,26.722643916020278,20.754150401682764
304,-16.301124553535722,3.691525247623293,0.3616624969517948,-0.08274444098549172,0.7134702796642393,0.6857415970511012,23.636125789463172,17.974564229943436,0.8616038424976572,0.7785661479962516,15.300887592959983,12.855235913978149
305,-17.735495189938888,4.583212230228613,0.34538649543501576,-0.08095060242791063,0.7557881320591907,0.7328932694397399,21.14461857467789,15.865698088014483,0.7284528573451328,0.5247925003539824,26.693475401263235,21.48844785648539
306,-20.121032201441363,5.202038898503389,0.3494919062264089,-0.08289599981345541,0.782746969484348,0.7617224826602527,20.640790883641177,15.490744007567965,0.5819730037735567,0.3311568060376906,27.813618034781932,22.153337291202288
307,-15.757767501728928,4.045204873132735,0.3650477147495941,-0.0841432738364738,0.736258250914909,0.7107348558421582,22.146806516518303,17.19990052328005,0.8055944184985279,0.6889510695976446,22.847168637653507,17.799081825380433
